Timestamp,LC1 (10V)_SIG+,LC1 (10V)_SIG-,LC1 (10V)_Force(N),RTD1_L1,RTD1_L2,RTD1_Temp(C)
22:49:53.144496,0.2332121411814858,0.15932383052394752,369.4415532876915,1.1802582359621807,0.8989758371085926,28.38249289678954
22:49:53.650892,0.20610096527349533,0.13229431298903382,369.03326142230753,1.17726787057732,0.8944601886821019,23.6043186393097
22:49:53.888884,0.19710483516512337,0.1273954066509493,348.5471425708703,1.1831794599508596,0.8921317329563776,26.19189565073251
22:49:54.095775,0.18971207019234543,0.123266592415165,332.22738888590214,1.182640633897857,0.8999229550269788,20.097171574431105
22:49:54.302571,0.18274190220140246,0.1189798258518965,318.8103817475298,1.1698694431626133,0.8924923411002565,36.846206856041896
22:49:54.509356,0.17622532561127252,0.11513234557298965,305.4649001914143,1.1803372121259228,0.8957127804413773,15.776903683043464
22:49:54.716142,0.17016293646847447,0.11159957785601352,292.8167930623047,1.1732439605288458,0.8945847624045328,20.47092117218135
22:49:54.922881,0.16451539570276685,0.10854305130756513,279.8617219760086,1.1798824286320722,0.907577682444773,21.67254056521523
22:49:55.129669,0.15914322842874865,0.10552645987587689,268.08384276435874,1.1717133130685464,0.9010295153891462,30.246118051424748
22:49:55.336382,0.15417994906663288,0.10251702100241435,258.3146403210926,1.1710329259673269,0.9080250153571385,29.16756916216011
22:49:55.543114,0.14954270715030518,0.09969116445674472,249.2577134678023,1.1801801538682168,0.8955646628814534,24.138509522148738
22:49:55.749880,0.1451260024459365,0.09698451721483674,240.70742615549872,1.1784543011730078,0.897851395350861,24.49089468092173
22:49:56.172237,0.13312758602232766,0.08503199637317616,240.47794824575752,1.1774302932536953,0.897939908258904,27.922976271021547
22:49:56.379036,0.12955428714207257,0.0836306910074581,229.61798067307234,1.1760027618411495,0.9076876530274931,36.15891263115624
22:49:56.585856,0.12634219245221523,0.08289040123109832,217.25895610558453,1.1728294101750147,0.8970783230159668,30.12947649591693
22:49:56.792636,0.12327553311294712,0.08161963005299927,208.27951529973924,1.1739744155376453,0.9018410327245036,27.420163708130367
22:49:56.999451,0.12041510586918663,0.08035541538660709,200.29845241289772,1.186597488712965,0.8912218679454169,27.974953241768613
22:49:57.206231,0.11776985141871588,0.07917583932588569,192.97006046415095,1.1850674372991845,0.8984313486136614,21.640000641757606
22:49:57.412990,0.11536361162228724,0.07824719884958253,185.58206386352356,1.177198431157879,0.9072087296496307,24.327140049087397
22:49:57.619744,0.11308075345525187,0.07725537744228571,179.1268800648308,1.1724530067983874,0.9074277767452927,20.609323391108642
22:49:57.826467,0.11103571784922098,0.07655859906179893,172.38559393711023,1.1648075181016346,0.9061406142879265,15.809080512732246
22:49:58.043160,0.10875166758914799,0.07506848276477847,168.4159241218476,1.1806644416647485,0.9007711292232429,24.365236098972616
22:49:58.249926,0.10691107593906832,0.07422507694066488,163.42999499201719,1.174790701245153,0.9034333709994997,29.95929174146182
22:49:58.670953,0.09951771491977154,0.06492913543333237,172.94289743219588,1.1727173534294788,0.8996463894422518,27.547166743290607
22:49:58.877694,0.0980150816458561,0.0649529772940847,165.310521758857,1.17554738230078,0.8941269986780881,20.963794071206323
22:49:59.084352,0.09670973976966617,0.06501437008552195,158.47684842072107,1.1665584047506337,0.8860413296271956,22.570582545119947
22:49:59.290983,0.09547830766180845,0.0649899321782508,152.44187741778825,1.1806793428277187,0.8954233998564959,28.619042387235517
22:49:59.497628,0.09437502555549449,0.06493748008459568,147.187727354494,1.176697156035561,0.8966509576619813,24.371073435108062
22:49:59.704279,0.09334446112447513,0.06482482729254094,142.59816915967096,1.167791624998048,0.8998919606080008,27.44599444460766
22:49:59.910905,0.09236217646147925,0.06457567984767912,138.93248306900065,1.1699362003727198,0.8908982146857041,28.391720782782603
22:50:00.117606,0.09141505854309304,0.06419361402912308,136.1072225698498,1.173459431345395,0.9083826432684234,13.686987490157849
22:50:00.324330,0.09063066132434144,0.06406188774846647,132.84386787937487,1.1682830653528053,0.8982882974491474,34.792143744835556
22:50:00.530970,0.08982540247743159,0.06359697146379607,131.14215506817757,1.174762687058769,0.8964784021947864,27.16432714840588
22:50:00.737590,0.08907855618936493,0.06324291983162401,129.17818178870456,1.1801384306119003,0.889100836408238,35.83088653678468
22:50:00.944332,0.08836985687850199,0.06311238564400501,126.2873561724849,1.1807985521314803,0.9039996151923675,19.372191217501914
22:50:01.364878,0.0831222633269147,0.05531609717799392,139.03083074460392,1.166005571604439,0.898155975121972,24.037439867833736
22:50:01.571584,0.08266569169350764,0.05600035858158572,133.3266655596096,1.1635471777376147,0.8988742111771358,26.360352387726802
22:50:01.778206,0.08229793099140298,0.05668640812473394,128.05761433334519,1.1657772857877355,0.8893425332716147,24.02791674407366
22:50:01.984907,0.08190990470765885,0.05709350789707994,124.08198405289457,1.1704455221230414,0.897543835347156,27.30454284788802
22:50:02.191651,0.08153975981947897,0.05737603394699502,120.81862936241978,1.176484069405087,0.8922098150503415,25.943222228932946
22:50:02.398368,0.08121491446672852,0.0576591560434289,117.77879211649807,1.1823151924985877,0.9121892943607919,36.903256461401185
22:50:02.605040,0.08091212283517393,0.05766392441557937,116.24099209797282,1.1789889549003787,0.9036065225132135,34.16319827651637
22:50:02.811671,0.0807416535307948,0.05798936581484864,113.76143857973075,1.1643414097239266,0.9098176252624541,23.868792411720104
22:50:03.018304,0.08056522376122757,0.05818725325909296,111.88985251067307,1.1741463749583214,0.8968333478967366,29.136802526998544
22:50:03.224920,0.08035779957268233,0.05830348233026056,110.27158621210882,1.170785268638762,0.9062800891733276,20.461715018176566
22:50:03.431526,0.0802755451530868,0.05847633582071493,108.99604666185931,1.1767272563847608,0.9032459143693344,26.7959813511053
22:50:03.638311,0.08007110119713559,0.058481104192865396,107.94998502135095,1.170959314222254,0.9015823485353408,29.66356626283403
22:50:04.058787,0.07573903509843768,0.05097032200936342,123.84356544537134,1.1698953711861815,0.902561950989002,22.306210912265453
22:50:04.265550,0.07562220998075128,0.051848298531567874,118.86955724591704,1.1776523205819514,0.9053982383487509,20.78762821464622
22:50:04.472268,0.07562578625986413,0.05266070993670344,114.82538161580347,1.1655248600870203,0.9057531840507012,29.609101458175097
22:50:04.678945,0.07564605184150361,0.053491002737403245,110.77524552050181,1.174668213685538,0.8935682050667054,25.164123760001214
22:50:04.885641,0.07568479486522614,0.05410493065177568,107.8993210672523,1.1690784894321549,0.9075988420961907,22.457584924257723
22:50:05.092341,0.07567227788833117,0.05428672484001217,106.92776524159497,1.1778812024451737,0.9053648597436976,27.435539122562194
22:50:05.298992,0.07571519323768536,0.05473197158956189,104.91610824061732,1.1777551386064458,0.9023285987768886,23.57022423220552
22:50:05.505613,0.07580161998291254,0.05524457159573694,102.78524193587803,1.1791549538558668,0.9016130449310594,27.630197959907925
22:50:05.712228,0.07587791393731999,0.055612332297841585,101.32790819739203,1.1835341076295505,0.9019724609819008,31.819790711018204
22:50:05.918928,0.07590712021674159,0.05558789439057045,101.59612913085572,1.1776773545357413,0.9003386974738475,28.06660690305211
22:50:06.125666,0.07588864277465854,0.055534250203877714,101.77196285390413,1.1794386719988195,0.9025911572684236,36.80210971930393
22:50:06.332410,0.07588745068162092,0.05562306113518013,101.32194773220395,1.1672557791776395,0.9000481247959286,14.995867127916775
22:50:06.753018,0.07196844482045708,0.04854918104996456,117.09631885246263,1.1797152375835465,0.8910719622459367,29.619563555416647
22:50:06.959791,0.07209182644985038,0.04971683618030979,111.87495134770293,1.1758042783503864,0.897633838371496,21.607154057286888
22:50:07.166465,0.07218659784634088,0.05059838898162711,107.94104432356883,1.177911600817633,0.8923451176101109,18.84029060733617
22:50:07.373105,0.07240892319785633,0.051466232713011824,104.71345242422252,1.1768935533635085,0.8911077250370651,15.275597734507414
22:50:07.579777,0.07255018622281387,0.051929360858125787,103.10412682344041,1.165800531601969,0.8880568609305455,28.975897621832402
22:50:07.786435,0.07274747762053937,0.052559382028506046,100.94047796016665,1.169049879199252,0.898112463726099,42.402469032428
22:50:07.993065,0.07294178878567086,0.0530582729647485,99.41757910461179,1.1683218083765279,0.8916036357407136,33.204137421434005
22:50:08.199721,0.0730836478571472,0.053278810176707526,99.02418840219839,1.1669774254533558,0.8941547148412127,17.294452451124616
22:50:08.406429,0.0732219306495107,0.05360365552945799,98.09137560026355,1.178001603841973,0.8980337855856163,28.803002673303784
22:50:08.613136,0.07330120483651219,0.05353809041238909,98.81557212061549,1.1624579027244928,0.9054575449773723,35.83951839067022
22:50:08.828434,0.0776624772146317,0.07317424692800605,22.441151433128248,1.1662293870722515,0.9016955973739144,31.96020115942775
22:50:09.035157,0.07819713094200265,0.07059872992023586,37.992005108833936,1.1672253808051802,0.9035209898377645,21.73915629648683
22:50:09.455525,0.07480443415694644,0.059446699553334655,76.78867301805896,1.1762119741692512,0.8896965849037868,30.9445134438384
22:50:09.662214,0.07504106462491329,0.058926350942415114,80.5735684124909,1.1785380457089003,0.9025431755236596,24.839936821241192
22:50:09.868886,0.07524014416219522,0.05865038140420692,82.94881378994152,1.1698289119993344,0.9040025954249615,15.135269948372333
22:50:10.075544,0.07540763323398034,0.05819202163124342,86.07805801368457,1.1697913610686494,0.8940256707698907,22.377444892291475
22:50:10.282167,0.07559002346873564,0.058069832094887745,87.60095686923947,1.17278679284892,0.8996308922327628,36.73611928525381
22:50:10.489102,0.07563949532979672,0.057775385114596504,89.32055107600107,1.1794505929291956,0.9030504111111654,22.785841241344343
22:50:10.695934,0.07574439951710696,0.05767942162506839,90.32488946019285,1.1737121550693697,0.8962316389359998,30.93312372285912
22:50:10.902642,0.07580400416898778,0.05756796092605125,91.18021621468263,1.1801804518914762,0.8988003014088036,23.65745745905769
22:50:11.109385,0.07586122463479336,0.05744100301754511,92.10110808624127,1.1857537848655921,0.8935661189038896,21.12339480078279
22:50:11.316025,0.07594705533350174,0.0573819944121831,92.8253046065932,1.1875645741897314,0.8987618564083405,36.5517230069248
22:50:11.522639,0.07603467417176654,0.05732954231852798,93.52565926619282,1.1720169987698792,0.9053696281158481,24.740382372938274
22:50:11.729245,0.07606745673030099,0.0570833751062602,94.92040812020396,1.1790321682729923,0.8930955401772904,20.045929998207242
22:50:12.149611,0.07204891110049619,0.049325233617452814,113.61838741521686,1.1721350159806032,0.8895520436229758,30.186719601973206
22:50:12.356316,0.07209659482200084,0.050064331300774964,110.16131760612939,1.1754907578814933,0.8982888934956662,14.622724887129774
22:50:12.563094,0.07215739156691928,0.05068660386641072,107.35393850254277,1.166523238006024,0.8911321629443363,32.988517466362175
22:50:12.769812,0.07227838901023734,0.051406628061131006,104.35880474553166,1.173168858667476,0.8990843175750157,23.590189383579222
22:50:12.976508,0.07243157296557104,0.05211175109288109,101.59910936344976,1.176090976725933,0.8887753950089687,22.922189116392655
22:50:13.183151,0.07253886133895651,0.052497989237068804,100.20436050943854,1.1808799124812976,0.887982057092435,25.669671998973502
22:50:13.389789,0.0726473418053796,0.05283833179930828,99.04505003035659,1.1649016934516063,0.9009410024811032,26.08400170651915
22:50:13.596469,0.07279933366767569,0.05330026785138462,97.49532908145534,1.1618755652756172,0.8924097886574016,23.624898313726245
22:50:13.803157,0.07290066157587308,0.05348385017917755,97.08405698347765,1.1736233441380672,0.8887184725664226,25.358958262905436
22:50:14.009967,0.07304192460083063,0.05374074622878387,96.50589186023379,1.1632238225011613,0.9001816392161416,19.187212783972317
22:50:14.216685,0.07316232599762988,0.053929692975246066,96.16316511191908,1.1657623846247653,0.8980948803537941,18.435746611375535
22:50:14.423374,0.0733900157678146,0.054492360889000994,94.48827439406807,1.1707945073598036,0.8981988904713262,26.424294384051258
22:50:14.844143,0.06958783502433717,0.04710555638141112,112.41139321463027,1.1661620338156262,0.8925742974965927,21.642763453212766
22:50:15.050957,0.0697136008398057,0.04808784104440702,108.1287989769934,1.175570926138273,0.9015754940003745,22.279805596265792
22:50:15.257600,0.06996930479637442,0.04917502989471315,103.97137450830634,1.1652390557812518,0.9058580882380114,36.22612495257563
22:50:15.464219,0.07019580247352153,0.04996359943909638,101.16101517212574,1.1831121066942343,0.9046916252007038,18.525606997294748
