timestamp,LS1_SIG-,LS1_SIG+,RTD1_L2,RT1_L1,LS3_SIG-,LS3_SIG+,LS2_SIG-,LS2_SIG+,PT1_SIG,PT1_SIG,RTD2_L2,RTD2_L1,PT6_SIG,PT5_SIG,PT4_SIG,PT3_SIG
03:40:04.577799,0.8163059730894534,0.16635896758544058,0.361648841100793,0.20175638219790248,3.5331867376788537,0.5827153423685243,0.716007437230043,0.17413618256284982,1.8697329604307367,2.0129468456443362,1.7040958051795727,1.792561029501084,3.5912827958205695,0.768129321113744,0.9092981707213128,1.1782033655885895
03:40:04.678561,0.8295560872025594,0.23191335581700276,0.3491336523453775,0.20719471063550837,3.5286359225077533,0.586252878457651,0.7164562602587056,0.17324330487767517,1.862254960805769,2.2156896848308665,1.6803195095443142,1.772307368791982,3.612429334214846,0.7618380501077235,0.9238804488039553,1.1313612617684914
03:40:04.779075,0.8226532724682417,0.3229689983092544,0.398201989913224,0.20944895856964096,3.573745915144195,0.5747932880870448,0.7230050233608512,0.17400564837523083,1.8543150251287253,2.2163578529784504,1.6919030775908326,1.7777206632757978,3.5714374269768507,0.896818148710507,0.9088946472280797,1.185712359632535
03:40:04.879656,0.8078248271733317,0.3229689983092544,0.4203659797151065,0.2012670280059609,3.570421167662283,0.5699015343071859,0.7178140542285507,0.17482342419903568,1.837029080036769,2.2195866369708344,1.6861613614751532,1.7324276843580824,3.558274335655491,0.9134329454222854,0.9246231227663902,1.197098040234809
03:40:04.980288,0.7992059945113652,0.3229689983092544,0.46674674352964685,0.2041596417617371,3.5342930000177617,0.5597758960456725,0.7304216301943816,0.1748103111756219,1.8398561286754762,2.201407218147185,1.6606529546562379,1.7043723707642997,3.5786334965984223,0.9738517968477961,1.0126013770820352,1.2509866060002572
03:40:05.080884,1.0841364960833186,0.3229689983092544,0.44787412260462317,0.2041173224589017,3.548666661818822,0.5763209553147501,0.7446063452489787,0.1755827874639973,1.8151112574471542,2.18809630728916,1.6683944068425185,1.702062690503918,3.5715620006992816,0.9219564106412423,1.3699670278986726,1.2332393209027435
03:40:05.181532,1.0892356740517228,0.3117972984072326,0.4635716037239556,0.2005887270675572,3.5602055263764294,0.5723340001504421,0.6927586427639297,0.17670335491935668,1.7910035599474383,2.128570333548824,1.7168529888216244,1.723625269368323,3.5566566654034455,0.900749075502047,1.4939762942762724,1.5533198777818535
03:40:05.282098,1.0809416867425068,0.3132921830764035,0.4082978258487971,0.19968035217289354,3.5592637728767125,0.5683363161487955,0.713561858363373,0.17607929421416452,1.790389632033066,2.0690383993432997,1.7245652347284834,1.7060699112498654,3.5422764470906793,0.8997310280479226,1.394249963074918,1.453381354019803
03:40:05.382909,1.1633051828509786,0.3229689983092544,0.4184210799242354,0.19304993069767126,3.561582989881395,0.5551058715708103,0.71237810997702,0.17581703374588892,1.844101171982428,2.007199169063469,1.7402364898009883,1.6882820949890727,3.5124747171967883,0.9002257466585334,1.2964786644552544,1.413451005631805
03:40:05.483474,1.2344922106852783,0.3229689983092544,0.4176283380542205,0.19135358230514316,3.5348276537451326,0.5529773894521463,0.725982275722298,0.15887381540224735,1.8875201806450106,1.9430627755001515,1.664331753770322,1.6785122964992878,3.5062442429356864,1.0215587641666848,1.1510689438663655,1.406276393684911
03:40:05.584410,1.3223703291857636,0.31005147815364337,0.43442373686119756,0.19230546859567985,3.550636595563483,0.5503506124437586,0.7432872943028562,0.14083029518488588,1.9204505587161251,1.9855072481044829,1.6610219074513801,1.665185888431774,3.4756658644277887,1.0296626126364008,1.0523195329093378,1.5231348899763693
03:40:05.685138,1.3081814418055346,0.2994364857001884,0.46204274440321264,0.19106807602263404,3.562263675005874,0.5284584198544526,0.7754064530618731,0.12135864750845998,1.947232120899215,2.0465018804671624,1.662053663975437,1.6846593242477566,3.4797338819186545,1.0859431130818262,0.9034688357673688,1.524077239522605
