timestamp,LS1_SIG-,LS1_SIG+,RTD1_L2,RTD1_L1,LS3_SIG-,LS3_SIG+,LS2_SIG-,LS2_SIG+,PT2_SIG,PT1_SIG,RTD2_L2,RTD2_L1,PT6_SIG,PT5_SIG,PT4_SIG,PT3_SIG
17:51:55.417,3.821564772315594,1.5890010105372678,0.32118622317149914,2.1203657532174294,0.9306688226066616,2.261456520731034,2.955797070955881,3.9217905904997097,0.7191265486629663,0.5446184330723802,0.0038415198137187736,1.1900110471261796,0.0,1.4861293418561627,1.1933077804217076,3.9178101918471087
17:51:55.528,3.8043694262944965,1.487912116993918,0.3475058493025123,2.122808947898024,0.9297658121306672,2.1582355687899075,2.9458573992082355,3.8989095567357013,0.6914664139111536,0.5552107757581205,0.000427365353985471,1.2547881906972158,0.0,1.5208967352982445,1.2114907755244704,3.9073114284648214
17:51:55.636,3.78336295883214,1.4665498097598326,0.3814399697113001,2.0509984554050513,0.9760279626879648,2.0377042338495532,2.9439715080227264,3.935882322297373,0.6814641572790334,0.5761743278711233,0.12246789007996202,1.3087560306496657,0.0,1.4889879809603668,1.2197621130659715,3.9455698663675625
17:51:55.745,3.8194762253136902,1.5034319762506456,0.3992099045765286,2.0878329381743597,0.9876979574797102,1.9426431587509105,2.954057807213999,3.935882322297373,0.6613505675018511,0.5672831019500615,0.11308790601347757,1.3585771749707671,0.00429689935408823,1.506653011638285,1.2246246605664086,3.911511172236344
17:51:55.853,3.886538611237837,1.5623660757978053,0.4291344200532937,2.049917823066452,0.93363534613077,1.8368264242203742,2.9550508207143333,3.935882322297373,0.6739039032344702,0.5815989472387966,0.10628284290824448,1.4230860976083395,0.0,1.4553751296252169,1.2443138652221994,3.9455698663675625
17:51:55.961,3.928508630813197,1.5935637466387447,0.4532146994131445,2.0165159721989596,0.9412498404085445,1.7236884502993166,2.94735049573785,3.9219562914319384,0.724201884770618,0.567483373580381,0.1281947050326711,1.456614310337819,0.018063189752482146,1.47746878593788,1.2669016440989547,3.914505709946836
17:51:56.083,3.9632009223939084,1.6110130084768541,0.48244184046290406,1.9601824236133603,0.9603847218018438,1.6085197458886795,2.9529867116197006,3.9232830909828054,0.7194478177366039,0.5383158371825024,0.11837722282138143,1.369810267664226,0.03852308255709202,1.4986689685188495,1.3012923361411497,3.9373450204545284
17:51:56.193,3.988942383401678,1.6368075176247976,0.516505899012792,1.9501110255850584,0.988158701438749,1.5038354997438788,2.9472736057369238,3.9187644623237206,0.7358885688648902,0.5575812527634206,0.06757975430247239,1.2647868710502232,0.059825785139296664,1.4273061069615014,1.326557555980391,3.9370362683577858
17:51:56.433,4.005259752900571,1.7143942969315407,0.5395347523134651,1.940951578730533,0.95612060500629,1.5449323111691846,2.9539868776782607,3.935882322297373,0.7516373099848401,0.5542314713277187,0.0,1.171529432717494,0.08799434757165284,1.3997437238387733,1.32109180940292,3.936345450442487
17:51:56.549,4.044386630581216,1.7545392220663096,0.5571681925258866,1.9075300583279202,0.9788669322570481,1.4358689112507,2.955797070955881,3.9086930642954187,0.7872427448323661,0.5645454602891755,0.0,1.2408830214599396,0.09953142398970413,1.3924206963086958,1.3432951382750438,3.9455698663675625
17:51:56.655,4.044552927559963,1.8026294472967919,0.5806691146694558,1.8793096398484277,1.0327936449997002,1.5562065310724416,2.9495409666944705,3.935882322297373,0.8404923487296521,0.5597544383709954,0.06731451360160275,1.3364644451695018,0.1184994123577371,1.437897853600723,1.3813246943145627,3.9455698663675625
17:51:56.763,4.110938800685263,1.8491896211134937,0.6072194108032478,1.8011017800690865,1.0756827683070622,1.4431347183149716,2.954718822803357,3.935882322297373,0.8501244604735924,0.54327315607943,0.0,1.4025820973613379,0.15363039417629173,1.4669098218571928,1.3610495759307835,3.9455698663675625
17:51:56.872,4.136741654484469,1.9059350378435895,0.6267208608056141,1.7554535574261614,1.104853284937535,1.315093793284153,2.955797070955881,3.8782476041612153,0.8535797421431234,0.565003820062139,0.0,1.472234901456225,0.17782988283990417,1.4633555964655396,1.3868500455439146,3.9455698663675625
17:51:56.980,4.107730878321037,1.906073320635953,0.6520927729717223,1.7626400903034316,1.0623408630300597,1.3185413263489398,2.955797070955881,3.8479356584472253,0.8308143414037634,0.5607242060570963,0.024827125647917465,1.554340905468572,0.184834621528938,1.5426178625366525,1.369804307199038,3.8911877740845413
17:51:57.088,4.148019450666839,1.8453695589744519,0.6732261983425853,1.7083819756963223,1.0916758884997235,1.299315249838263,2.9471162494559584,3.7742160289545095,0.8508295835053424,0.573024222019222,0.0,1.61144037383084,0.21110715998496532,1.7546679681143722,1.3598711919630997,3.9014356018824103
17:51:57.196,4.187943838589649,1.7963846679192386,0.6940592162679692,1.6968943711393323,1.2454493338405292,1.254548579996655,2.955797070955881,3.7892650114613784,0.8419514706076945,0.5609429551294989,0.003675818881490097,1.7086215863968832,0.23567440935068243,1.7815353609961702,1.3588841389279533,3.875837192039155
17:51:57.305,4.229270723971215,1.8370535179440401,0.7225770619603469,1.6498835861544114,1.3709350074452171,1.2308610952926988,2.955797070955881,3.773074003824473,0.777840110998167,0.5870009168387552,0.03432631901816356,1.8111666215856816,0.39095644843059163,1.837181071899065,1.3397128986970066,3.8579367229863077
