timestamp,LS1_SIG-,LS1_SIG+,RTD1_L2,RTD1_L1,LS3_SIG-,LS3_SIG+,LS2_SIG-,LS2_SIG+,PT2_SIG,PT1_SIG,RTD2_L2,RTD2_L1,PT6_SIG,PT5_SIG,PT4_SIG,PT3_SIG
17:32:23.641075,4.991337655942161,5.0,0.09956241840868216,0.1004833102802408,4.989554284757887,5.0,4.989607332898061,5.0,0.8747250884443627,0.8342779677245578,0.09936870329006948,0.10085703144753355,0.9250910192836547,0.8990729926911584,0.903946865075453,0.8920515646995979
17:32:23.751465,4.989726542201822,5.0,0.09937645189481399,0.10084272633108216,4.992182849905831,5.0,4.989562033362631,5.0,1.0065997846841555,0.7193655633170084,0.09954513305963672,0.10072530516687694,0.843752127141014,0.8598203491950451,0.9132887021647338,0.8009166480203447
17:32:23.859171,4.9895453440601045,5.0,0.0995439409665991,0.10025264027746203,4.988535045210725,5.0,4.987595675897083,5.0,0.9832603911471833,0.7372260972530957,0.09956063026912573,0.10084749470323262,1.1202026748898835,0.9671778639767008,1.0224212434794002,0.7781142923968187
17:32:23.965777,4.986551402396131,5.0,0.09927870026572945,0.1004403949308866,4.989380239174395,5.0,4.9866169675132,5.0,0.9561808057046897,0.915618648006755,0.09950460189635776,0.100933325401941,1.11029697779381,0.9568346687358222,1.0372526690069042,0.7585812519289556
17:32:24.073676,4.989276527080122,5.0,0.09943605654669481,0.1005637765602799,4.989364741964906,5.0,4.988359807534195,5.0,0.9632940248601467,1.1850948554390497,0.09986103771460506,0.10094941865794882,1.4391173647782045,1.0606719327773968,1.0641784744475453,0.6906402934360855
17:32:24.178347,4.990360139651315,5.0,0.09986103771460506,0.10080279121432201,4.9894118296398915,5.0,4.988574980327485,5.0,0.9627581790397381,1.1303843415241648,0.09926558724231567,0.1003748298138177,1.4588512729229062,1.0837091307293332,0.9591216992284892,0.7623464777882669
17:32:24.282201,4.992209671999177,5.0,0.09952665561755367,0.10020197632336333,4.9935287229453,5.0,4.985962508435549,5.0,0.8836401562261766,1.117540731136886,0.09963752027005199,0.10068596609663558,1.4707936609737469,1.061973102327955,1.0219825532415574,0.8405310917533746
17:32:24.383980,4.989393948244327,5.0,0.09941817515113056,0.10101736796109295,4.990565775700304,5.0,4.98701214635517,5.0,0.9554095215093519,1.3467057164556642,0.0997108339918654,0.1006662965615149,1.4723666277368817,1.0066838272433074,0.9620864346130413,0.8763457389290021
17:32:24.491678,4.990711211050893,5.0,0.09959758515329184,0.10056496865331752,4.990904330122987,5.0,4.986183045647508,5.0,1.0808373786017154,1.3625170424600892,0.09958804840899091,0.10073305377162145,1.4909287084256062,1.0233796862816438,0.9780801508522213,0.94396781253431
17:32:24.598032,4.993424414804508,5.0,0.09969950910800804,0.10044933562866873,4.993252753407091,5.0,4.987221358683271,5.0,1.0671819528558197,1.3450326138773696,0.09933711282457265,0.1008749128430978,1.4692445360713644,1.083607206774617,0.9623320057787903,0.8433050922519079
17:32:24.704157,4.992041586880873,5.0,0.09980381724879947,0.10050178772232385,4.992461203630114,5.0,4.987291096125972,5.0,1.3660337169210575,1.380003259182365,0.09940327398816036,0.10034860376699015,1.5163322110572115,1.0891319619574502,0.9195001029372338,0.8055324322619952
17:32:24.811386,4.99343335550229,5.0,0.09949387305901922,0.10074616679503523,4.9925345173519275,5.0,4.98767733427016,5.0,1.5336115996374609,1.4077820071914204,0.09918392886923895,0.10044397120999946,1.4764417977859734,1.139090793024396,0.8795804833865741,0.7721907820929029
17:32:24.915485,4.990793465470489,5.0,0.09967566724725571,0.10055841214161063,4.993987082718263,5.0,4.990682004771472,5.0,1.5950645917731037,1.2195159458537037,0.09967387910769929,0.10068596609663558,1.5097154986519215,1.1837787847255212,0.8992273687395297,0.7473654445845419
